   0.11619
  15.27762
  12.19751
   0.07818
   8.83864
   8.43922
   0.12586
  13.20095
  13.67290
   0.11039
  16.30496
  12.14321
   0.08722
   7.70922
   8.43924
   0.09864
   7.73601
   9.17943
   0.11586
  12.32592
  10.74804
   0.07818
   8.83864
   8.43922
   0.13532
  10.26357
  12.58384
   0.10157
  16.57639
  11.66980
   0.08722
   7.70922
   8.43924
   0.10685
   6.52568
   8.92275
   0.09464
  18.37884
  11.71248
   0.07818
   8.83864
   8.43922
   0.13532
  10.26357
  12.58384
   0.09292
  17.51209
  11.50955
   0.08722
   7.70922
   8.43924
   0.10685
   6.52568
   8.92275
