   0.05661
  22.32858
 337.42779
   0.20043
  10.69106
 261.51468
   0.22580
  12.88872
 302.77152
   0.03494
  27.69081
 373.52427
   0.16953
   7.71370
 203.22242
   0.13628
  11.48861
 215.81472
   0.05150
  24.72345
 356.77672
   0.20043
  10.69106
 261.51468
   0.22788
  17.94687
 356.49588
   0.03053
  31.91795
 399.67596
   0.16953
   7.71370
 203.22242
   0.12218
   5.93070
 146.92671
   0.02899
  29.72023
 383.74295
   0.20043
  10.69106
 261.51468
   0.22788
  17.94687
 356.49588
   0.03030
  31.85638
 399.22500
   0.16953
   7.71370
 203.22242
   0.12218
   5.93070
 146.92671
